,OBSPROJECT_UID,PI,PRJ_NAME,CODE,PRJ_SCIENTIFIC_RANK,PRJ_VERSION,PRJ_LETTER_GRADE,PRJ_STATUS,OBSPROPOSAL_UID,EXEC,timestamp,xmlfile,SCICAT,BANDS,time12m_aprc,time7m_aprc,timeTP_aprc,timeNonStd_aprc,APRCRank,APRCGrade,OBSREVIEW_UID
817,uid://A001/X1ed/X1e1,xfan,Mapping Dust Continuum in the Most Luminous Z~3 Lyman Break Galaxies: Cold Flow vs. Major Merger,2015.1.00323.S,662.0,0,C,Phase1Submitted,uid://A001/X1ed/X1e2,NA,0,uid___A001_X1ed_X1e1.xml,1,6.0,2.2,0.0,0.0,0.0,662,C,uid://A001/X201/X4f9
818,uid://A001/X1ee/X957,nkanekar,Molecular gas in GRB host galaxies,2015.1.00876.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X958,OTHER,0,uid___A001_X1ee_X957.xml,1,34.0,5.2,0.0,0.0,0.0,1517,U,uid://A001/X200/Xb54
819,uid://A001/X1fb/X4d,hirotaaak,Multi CO line imaging of the nearby galaxy M83: Variation of cloud properties across the g|observe gas clouds dens alactic structures,2015.1.01593.S,279.0,0,B,Phase1Submitted,uid://A001/X1fb/X4e,EA,0,uid___A001_X1fb_X4d.xml,2,37.0,3.5,6.9,13.8,0.0,279,B,uid://A001/X201/Xed9
820,uid://A001/X1ed/X5ac,charleshull6,Probing magnetic fields in a forming multiple star system,2015.1.00610.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X5ad,NA,0,uid___A001_X1ed_X5ac.xml,3,6.0,3.1,0.0,0.0,3.1,1263,U,uid://A001/X200/X894
821,uid://A001/X1fb/X1d,sjlin,Influences of Magnetic Fields on the Angular Momentum Evolution of Protostars,2015.1.01588.S,967.0,0,C,Phase1Submitted,uid://A001/X1fb/X1e,EA,0,uid___A001_X1fb_X1d.xml,3,7.0,4.2,0.0,0.0,4.2,967,U,uid://A001/X201/Xec8
822,uid://A001/X195/Xd,toshikisaito,SPATIALLY RESOLVED CO SLED IMAGING IN NEARBY LIRGS,2015.1.00003.S,605.0,0,C,Phase1Submitted,uid://A001/X195/Xe,EA,0,uid___A001_X195_Xd.xml,2,36897.0,8.4,0.0,0.0,6.3,605,C,uid://A001/X200/X13
823,uid://A001/X1ee/Xec9,michelitus,Molecular gas in debris disks around young A-type stars,2015.1.01243.S,852.0,0,C,Phase1Submitted,uid://A001/X1ee/Xeca,CL,0,uid___A001_X1ee_Xec9.xml,4,6.0,7.0,0.0,0.0,0.0,852,C,uid://A001/X200/Xfd1
824,uid://A001/X1b3/X147,baobab,Testing a Chemical Model to Probe Supermassive Black Hole Accretion,2015.1.00149.S,161.0,0,B,Phase1Submitted,uid://A001/X1b3/X148,NA_EA,0,uid___A001_X1b3_X147.xml,2,6.0,4.9,9.8,0.0,0.0,161,B,uid://A001/X201/Xf2a
825,uid://A001/X1ee/Xc65,timrawle,BulletWarmDust,2015.1.01089.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xc66,EU,0,uid___A001_X1ee_Xc65.xml,2,7.0,1.8,0.0,0.0,0.0,1467,U,uid://A001/X201/X82d
826,uid://A001/X1ed/X74a,bhusemann,The Close AGN Reference Survey (CARS) - The cycle of gas in nearby luminous AGN,2015.1.00724.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X74b,EU,0,uid___A001_X1ed_X74a.xml,2,3.0,12.8,0.0,0.0,0.0,1195,U,uid://A001/X200/X2ba
827,uid://A001/X1b1/Xd9,crazycarl42,"Mapping the [CII], [NII]and [OIII]lines in SMMJ02399-0136",2015.1.00105.S,974.0,0,C,Phase1Submitted,uid://A001/X1b1/Xda,EU,0,uid___A001_X1b1_Xd9.xml,1,89.0,3.9,0.0,0.0,3.9,974,U,uid://A001/X200/X1622
828,uid://A001/X1ee/Xb31,mrubio,Physical Properties and Submillimeter Exccess in low metallicity clouds in the Magellanic Bridge,2015.1.01013.S,1119.0,0,C,Phase1Submitted,uid://A001/X1ee/Xb32,CL,0,uid___A001_X1ee_Xb31.xml,3,63.0,8.2,9.1,0.0,0.0,1119,C,uid://A001/X200/Xfb1
829,uid://A001/X1ed/X123d,toshikisaito,UNVEILING MERGER-INDUCED SHOCKS IN MOLECULAR HYDROGEN EMITTING GALAXIES (MOHEGs),2015.1.01439.S,790.0,0,C,Phase1Submitted,uid://A001/X1ed/X123e,EA,0,uid___A001_X1ed_X123d.xml,2,34.0,6.3,0.0,0.0,0.0,790,C,uid://A001/X201/Xb81
830,uid://A001/X1ee/X834,dprincipe,Imaging the Nearest Known Solar Nebula Analog: MP Mus,2015.1.00792.S,826.0,0,C,Phase1Submitted,uid://A001/X1ee/X835,CL,0,uid___A001_X1ee_X834.xml,4,6.0,1.8,0.0,0.0,0.0,826,C,uid://A001/X200/X6c6
831,uid://A001/X1ee/X134f,doi,Mysterious millimeter excess of radio continuum spectrum in the merging Seyfert galaxy NGC 985 with double nucleus,2015.1.01516.S,521.0,0,B,Phase1Submitted,uid://A001/X1ee/X1350,EA,0,uid___A001_X1ee_X134f.xml,2,34.0,0.8,0.0,0.0,0.0,521,B,uid://A001/X201/Xe1b
832,uid://A001/X1ee/X841,grudnick,End of an Era: Using CO excitation to understand the downfall of distant cluster galaxies,2015.1.00794.S,377.0,0,C,Phase1Submitted,uid://A001/X1ee/X842,NA,0,uid___A001_X1ee_X841.xml,1,46.0,3.4,0.0,0.0,0.0,377,U,uid://A001/X200/X6d1
833,uid://A001/X1ee/X1498,kimmk,Statistical nature of the class I CH3OH maser clumps in high mass star-formation,2015.1.01571.S,1017.0,0,C,Phase1Submitted,uid://A001/X1ee/X1499,EA,0,uid___A001_X1ee_X1498.xml,3,6.0,8.7,0.0,0.0,0.0,1017,C,uid://A001/X200/X162e
834,uid://A001/X1ed/X50,ahales,Feeding the Beast: ALMA High Resolution Imaging of the FU~Ori Outburst System,2015.1.00198.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X51,NA,0,uid___A001_X1ed_X50.xml,4,73.0,1.6,0.0,0.0,0.0,1175,U,uid://A001/X200/X1841
835,uid://A001/X1ed/X9cb,gjstacey,CO-free Star Formation &Black Hole Activity in 3C368 at z = 1.131: Coeval Growth in the Stellar Populations and Supermassive Black Hole Mass,2015.1.00914.S,271.0,0,B,Phase1Submitted,uid://A001/X1ed/X9cc,NA,0,uid___A001_X1ed_X9cb.xml,1,6.0,3.0,0.0,0.0,1.6,271,B,uid://A001/X201/X730
836,uid://A001/X1ee/X4e9,cpinte,Chracterising the gas and dust content in the disc surrounding IM Lupi,2015.1.00527.S,485.0,0,B,Phase1Submitted,uid://A001/X1ee/X4ea,CL,0,uid___A001_X1ee_X4e9.xml,4,36.0,3.1,0.0,0.0,0.0,485,B,uid://A001/X200/X73e
837,uid://A001/X1ee/X22d,yaolun,Revealing the inner structure of the outflow cavity in a Class 0 protostar: BHR71,2015.1.00339.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X22e,NA,0,uid___A001_X1ee_X22d.xml,3,7.0,2.2,0.0,0.0,0.0,1415,U,uid://A001/X200/X8d8
838,uid://A001/X1ed/X12d7,acleite,Improving the sensitivity of tests of the stability of the proton-to-electron mass ratio with ALMA,2015.1.01474.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X12d8,EU,0,uid___A001_X1ed_X12d7.xml,1,3.0,4.1,0.0,0.0,0.0,1388,U,uid://A001/X201/Xd02
839,uid://A001/X1ee/Xf45,nligterink,Probing the origin of prebiotic species: Methylamine and Formamide,2015.1.01272.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xf46,EU,0,uid___A001_X1ee_Xf45.xml,3,6.0,4.6,0.0,0.0,0.0,1524,U,uid://A001/X201/Xab5
840,uid://A001/X1ed/X343,kataoka,Direct constraint on grain size at a planet-forming region with polarization observation,2015.1.00425.S,25.0,0,A,Phase1Submitted,uid://A001/X1ed/X344,EA,0,uid___A001_X1ed_X343.xml,4,7.0,6.0,0.0,0.0,6.0,25,A,uid://A001/X201/X10c
841,uid://A001/X1ed/Xbce,chenxi,Massive star formation by accreting material from companion via Roche lobe overflow,2015.1.01052.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xbcf,OTHER,0,uid___A001_X1ed_Xbce.xml,3,4.0,1.5,0.0,0.0,0.0,1194,U,uid://A001/X201/X651
842,uid://A001/X1ee/Xc0b,mhogerheijde,Anatomy of deuteration and CO freeze-out in the planet-forming disk around IM Lup,2015.1.01070.S,674.0,0,C,Phase1Submitted,uid://A001/X1ee/Xc0c,EU,0,uid___A001_X1ee_Xc0b.xml,4,4.0,4.4,0.0,0.0,0.0,674,U,uid://A001/X201/X6a3
843,uid://A001/X1ee/Xc2b,bmatthews,Locked in: the D/H ratio in the debris disk HD 21997,2015.1.01076.S,1079.0,0,C,Phase1Submitted,uid://A001/X1ee/Xc2c,NA,0,uid___A001_X1ee_Xc2b.xml,4,6.0,6.9,0.0,0.0,0.0,1079,U,uid://A001/X201/X77f
844,uid://A001/X1ee/X1415,nohashiea,"Physical Properties of Possible ""Hot"" Rings around Protostars",2015.1.01549.S,158.0,0,B,Phase1Submitted,uid://A001/X1ee/X1416,EA,0,uid___A001_X1ee_X1415.xml,3,76.0,5.8,0.0,0.0,0.0,158,B,uid://A001/X200/X159d
845,uid://A001/X1ee/X13dd,psanhueza,"A survey of prestellar, high-mass cluster-forming clumps: constraining models of high-mass star formation",2015.1.01539.S,196.0,0,B,Phase1Submitted,uid://A001/X1ee/X13de,EA,0,uid___A001_X1ee_X13dd.xml,3,6.0,4.5,9.1,18.1,0.0,196,B,uid://A001/X200/X1524
846,uid://A001/X1fb/X34,pcassata,Constraining the molecular gas content of normal star-forming galaxies at 3<z<3.5,2015.1.01590.S,467.0,0,B,Phase1Submitted,uid://A001/X1fb/X35,CL,0,uid___A001_X1fb_X34.xml,1,34.0,4.3,0.0,0.0,0.0,467,B,uid://A001/X201/Xecb
847,uid://A001/X1b1/X112,izin,A search for HeH+ and high excitation CO at high redshifts,2015.1.00123.S,804.0,0,C,Phase1Submitted,uid://A001/X1b1/X113,EU,0,uid___A001_X1b1_X112.xml,1,7.0,1.9,0.0,0.0,0.0,804,U,uid://A001/X201/Xec5
848,uid://A001/X1ed/X140c,baezra,Revealing a new population of UC-HII regions with maser RRLs,2015.1.01535.S,292.0,0,B,Phase1Submitted,uid://A001/X1ed/X140d,EU,0,uid___A001_X1ed_X140c.xml,3,7.0,3.5,0.0,0.0,0.0,292,B,uid://A001/X200/X14fc
849,uid://A001/X1ee/X817,sperez,ALMA observations of on-going planet formation,2015.1.00785.S,20859.0,0,D,Phase1Submitted,uid://A001/X1ee/X818,CL,0,uid___A001_X1ee_X817.xml,4,6.0,0.0,0.0,0.0,7.8,20859,O,uid://A001/X201/X3cb
850,uid://A001/X198/X2,herrera,Star formation process within massive GMCs at different evolutionary stages: studying their morphology and their dynamics,2015.1.00008.S,999999.0,0,C,Phase1Submitted,uid://A001/X198/X3,EA,0,uid___A001_X198_X2.xml,3,73.0,5.1,10.1,12.1,0.0,1466,U,uid://A001/X201/X68
851,uid://A001/X1ee/Xe60,akarim,Disk or merger: [CII]kinematics uncover modes of extreme star formation at z~4.6,2015.1.01218.S,861.0,0,C,Phase1Submitted,uid://A001/X1ee/Xe61,EU,0,uid___A001_X1ee_Xe60.xml,1,7.0,6.0,0.0,0.0,0.0,861,U,uid://A001/X201/Xccd
852,uid://A001/X1ee/X342,jcernicharo,Water in Arp220,2015.1.00422.S,748.0,0,C,Phase1Submitted,uid://A001/X1ee/X343,EU,0,uid___A001_X1ee_X342.xml,2,7.0,1.9,0.0,0.0,1.9,748,U,uid://A001/X200/Xe3
853,uid://A001/X1ee/X1343,sburk,The most massive galaxy cluster above redshift 1: a unique laboratory for ALMA,2015.1.01514.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X1344,EU,0,uid___A001_X1ee_X1343.xml,1,3.0,3.9,7.7,0.0,0.0,1278,U,uid://A001/X201/Xe13
854,uid://A001/X1ee/X146b,cibinel,The merger-starburst connection: a case study of mergers close to the main sequence,2015.1.01563.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X146c,EU,0,uid___A001_X1ee_X146b.xml,1,3.0,12.5,0.0,0.0,0.0,1399,U,uid://A001/X200/X15ff
855,uid://A001/X1ed/X726,charleshull6,Probing magnetic field morphology at high resolution in a Class II protoplanetary disk,2015.1.00713.S,1084.0,0,C,Phase1Submitted,uid://A001/X1ed/X727,NA,0,uid___A001_X1ed_X726.xml,4,7.0,3.0,0.0,0.0,3.0,1084,U,uid://A001/X200/X26d
856,uid://A001/X1ee/X2b8,schinnerer,"Gas content and gas depletion time of z>3 massive, star forming galaxies cont.",2015.1.00379.S,518.0,0,C,Phase1Submitted,uid://A001/X1ee/X2b9,EU,0,uid___A001_X1ee_X2b8.xml,1,6.0,9.9,0.0,0.0,0.0,518,C,uid://A001/X200/Xaa1
857,uid://A001/X1ee/X185,lkhunt,Carbon as a probe of stellar feedback in a low-metallicity starburst,2015.1.00291.S,536.0,0,C,Phase1Submitted,uid://A001/X1ee/X186,EU,0,uid___A001_X1ee_X185.xml,2,867.0,5.3,0.0,0.0,2.4,536,U,uid://A001/X200/X35b
858,uid://A001/X1ed/X2d3,bally,What are the Luminous Infrared-Only Transients Found by Spitzer?,2015.1.00398.S,1020.0,0,C,Phase1Submitted,uid://A001/X1ed/X2d4,NA,0,uid___A001_X1ed_X2d3.xml,5,7.0,7.2,0.0,0.0,0.0,1020,C,uid://A001/X201/X67e
859,uid://A001/X1ed/X562,pandre,Testing the universality of interstellar filamentary structure: High-resolution imaging of a quiescent ridge in the LMC,2015.1.00589.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X563,EU,0,uid___A001_X1ed_X562.xml,3,6.0,9.5,0.0,0.0,0.0,1230,U,uid://A001/X201/X442
860,uid://A001/X1ed/Xaea,projo,Diurnal Variations in Molecular Species on Io,2015.1.00995.S,456.0,0,B,Phase1Submitted,uid://A001/X1ed/Xaeb,CL,0,uid___A001_X1ed_Xaea.xml,4,6.0,1.5,0.0,0.0,0.0,456,B,uid://A001/X200/Xe71
861,uid://A001/X1ee/Xb15,pho,Proper Motions of Gas In the Immediate Vicinity of the Galactic Suppermassive Black Hole,2015.1.01003.S,254.0,0,B,Phase1Submitted,uid://A001/X1ee/Xb16,NA,0,uid___A001_X1ee_Xb15.xml,2,7.0,2.1,0.0,0.0,0.0,254,B,uid://A001/X201/X9be
862,uid://A001/X1ed/X4bd,torii,Dynamical interaction between the ionized gas and the natal molecular gas in RCW38,2015.1.00545.S,21147.0,0,D,Phase1Submitted,uid://A001/X1ed/X4be,EA,0,uid___A001_X1ed_X4bd.xml,3,76.0,0.0,3.4,6.7,0.0,21147,O,uid://A001/X200/X7bf
863,uid://A001/X1ee/X722,wfischer,Imaging the Disks of Orion's Protostellar Outbursts,2015.1.00715.S,505.0,0,C,Phase1Submitted,uid://A001/X1ee/X723,NA,0,uid___A001_X1ee_X722.xml,3,6.0,3.8,0.0,0.0,0.0,505,U,uid://A001/X200/X282
864,uid://A001/X1ee/X92b,ncy,Magnetar Emission at Long Wavelengths: Bridging the Gap between Radio and Infrared,2015.1.00863.T,90697.0,0,D,Phase1Submitted,uid://A001/X1ee/X92c,OTHER,0,uid___A001_X1ee_X92b.xml,5,63.0,9.2,0.0,0.0,6.0,90697,I,uid://A001/X200/Xac8
865,uid://A001/X1b3/X135,pcortes,"Magnetic fields in Lupus 1 with ALMA, a SOLA proposal",2015.1.00146.S,999999.0,0,C,Phase1Submitted,uid://A001/X1b3/X136,NA,0,uid___A001_X1b3_X135.xml,3,6.0,6.1,0.0,0.0,5.1,1166,U,uid://A001/X201/Xf12
866,uid://A001/X1ed/X61d,lellifederico,Tidal Dwarf Galaxies: key probes for understanding dark matter and star formation,2015.1.00645.S,159.0,0,B,Phase1Submitted,uid://A001/X1ed/X61e,NA,0,uid___A001_X1ed_X61d.xml,2,3.0,13.4,0.0,0.0,0.0,159,B,uid://A001/X201/X165
867,uid://A001/X1ee/Xb89,lcieza,Dust and gas disk masses in the benchmark cluster IC348,2015.1.01037.S,361.0,0,B,Phase1Submitted,uid://A001/X1ee/Xb8a,CL,0,uid___A001_X1ee_Xb89.xml,4,6.0,6.0,0.0,0.0,0.0,361,B,uid://A001/X200/Xa8e
868,uid://A001/X1ee/X9dd,vguzman,Probing formation and survival of complex organic molecules in UV irradiated gas: The Horsehead PDR,2015.1.00912.S,832.0,0,C,Phase1Submitted,uid://A001/X1ee/X9de,NA,0,uid___A001_X1ee_X9dd.xml,3,3.0,6.5,13.1,26.1,0.0,832,U,uid://A001/X201/X726
869,uid://A001/X1ee/X1158,aeguzman,Uncovering the true nature of the First Core Candidate L1451mm,2015.1.01416.S,663.0,0,C,Phase1Submitted,uid://A001/X1ee/X1159,CL,0,uid___A001_X1ee_X1158.xml,3,6.0,5.5,0.0,0.0,0.0,663,U,uid://A001/X200/X13a1
870,uid://A001/X1ed/X13b1,vernesazg,"Revealing the multiplicity, clumpiness, and sizes of SMGs across cosmic time",2015.1.01524.S,760.0,0,C,Phase1Submitted,uid://A001/X1ed/X13b2,OTHER,0,uid___A001_X1ed_X13b1.xml,1,7.0,3.9,0.0,0.0,0.0,760,U,uid://A001/X200/X12d8
871,uid://A001/X1ee/X322,mosca,The G16.59-0.051 Disk+Jet System: A Bridge between Low- and High-Mass Star Formation,2015.1.00408.S,798.0,0,C,Phase1Submitted,uid://A001/X1ee/X323,EU,0,uid___A001_X1ee_X322.xml,3,6.0,3.5,0.0,0.0,0.0,798,C,uid://A001/X201/X6bf
872,uid://A001/X1ed/X13d4,jwko,Molecular emission of the most massive fossil cluster Abell 267,2015.1.01527.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X13d5,EA,0,uid___A001_X1ed_X13d4.xml,2,7.0,1.2,0.0,0.0,0.0,1425,U,uid://A001/X200/X12e6
873,uid://A001/X1ed/Xa3,baobab,Mass accretion flows in high-mass star formation,2015.1.00230.S,762.0,0,C,Phase1Submitted,uid://A001/X1ed/Xa4,EA,0,uid___A001_X1ed_Xa3.xml,3,3.0,7.1,14.2,0.0,0.0,762,C,uid://A001/X201/X20d
874,uid://A001/X1ed/X3d,jumolina,The resolved view to the molecular gas content in a normal clumpy-disk galaxy at z = 1.46,2015.1.00194.S,855.0,0,C,Phase1Submitted,uid://A001/X1ed/X3e,CL,0,uid___A001_X1ed_X3d.xml,1,3.0,7.6,0.0,0.0,7.6,855,U,uid://A001/X200/X1819
875,uid://A001/X1ed/X1ab,adeleplunkett,The earliest stages of molecular outflow activity from the young protostar Lupus 3 MMS,2015.1.00306.S,433.0,0,C,Phase1Submitted,uid://A001/X1ed/X1ac,NA,0,uid___A001_X1ed_X1ab.xml,3,36.0,6.5,13.1,26.2,0.0,433,C,uid://A001/X200/X632
876,uid://A001/X1ed/X5ee,mwittkow,Probing shock-driven atmospheres and mass loss: The phase-dependent characteristics of the SiO emitting regions toward the Mira variable o Ceti,2015.1.00632.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X5ef,EU,0,uid___A001_X1ed_X5ee.xml,5,736.0,8.2,0.0,0.0,8.2,1446,U,uid://A001/X201/Xe0
877,uid://A001/X1ee/Xdab,ydai,Probing the ISM of starburst-AGNs at z=1~2 with ALMA,2015.1.01174.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xdac,NA,0,uid___A001_X1ee_Xdab.xml,2,46.0,4.2,0.0,0.0,0.0,1379,U,uid://A001/X200/Xed8
878,uid://A001/X1ed/X5e8,gianni,Detailed structure of the Kuiper belt analogue around the planet-hosting Sun-like star q1 Eridani,2015.1.00630.S,859.0,0,C,Phase1Submitted,uid://A001/X1ed/X5e9,EU,0,uid___A001_X1ed_X5e8.xml,4,6.0,3.2,4.2,0.0,0.0,859,U,uid://A001/X201/Xc1
879,uid://A001/X1ed/X1293,takumaizumi,Spatially Resolved 3 mm Imaging Line Survey toward the High Luminosity Type-1 Seyfert Galaxy NGC 7469,2015.1.01456.S,54.0,0,A,Phase1Submitted,uid://A001/X1ed/X1294,EA,0,uid___A001_X1ed_X1293.xml,2,3.0,11.1,0.0,0.0,0.0,54,A,uid://A001/X201/Xc83
880,uid://A001/X1ee/X14e1,kalfountzou,Submillimeter emission in binary QSOs,2015.1.01579.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X14e2,EU,0,uid___A001_X1ee_X14e1.xml,2,7.0,2.8,0.0,0.0,0.0,1391,U,uid://A001/X200/X1674
881,uid://A001/X1ee/X1474,sburk,The interplay between AGN heating and ICM cooling mechanisms: where does the cool gas go ?,2015.1.01565.S,993.0,0,C,Phase1Submitted,uid://A001/X1ee/X1475,EU,0,uid___A001_X1ee_X1474.xml,2,3.0,3.1,0.0,0.0,0.0,993,U,uid://A001/X200/X160a
882,uid://A001/X1ed/X14a5,mwomack,Mapping CO in the inner coma of distantly active comet 29P/Schwassmann-Wachmann 1,2015.1.01568.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X14a6,NA,0,uid___A001_X1ed_X14a5.xml,4,36.0,1.2,0.0,0.0,0.0,1326,U,uid://A001/X200/X161d
883,uid://A001/X1ee/X81e,mmeixner,Molecular Gas Survey of 30 Doradus: Probing the Threshold of Star Formation,2015.1.00787.S,549.0,0,C,Phase1Submitted,uid://A001/X1ee/X81f,NA,0,uid___A001_X1ee_X81e.xml,3,6.0,22.3,44.6,0.0,0.0,549,U,uid://A001/X200/X65a
884,uid://A001/X1ed/X712,isella,Imaging a newborn planetary system with ALMA,2015.1.00709.S,447.0,0,C,Phase1Submitted,uid://A001/X1ed/X713,NA,0,uid___A001_X1ed_X712.xml,4,7.0,5.6,0.0,0.0,5.6,447,U,uid://A001/X200/X258
885,uid://A001/X1ed/X9a6,acrocker,Investigating inefficient star-formation in a nearby post-starburst prototype,2015.1.00905.S,825.0,0,C,Phase1Submitted,uid://A001/X1ed/X9a7,NA,0,uid___A001_X1ed_X9a6.xml,2,6.0,2.7,0.0,0.0,0.0,825,U,uid://A001/X201/X703
886,uid://A001/X1ed/Xf0,uratayj,Estimating the Total Energy of Long Gamma-Ray Bursts by Seeking Cool Electrons,2015.1.00252.T,1052.0,0,C,Phase1Submitted,uid://A001/X1ed/Xf1,EA,0,uid___A001_X1ed_Xf0.xml,5,3.0,3.0,0.0,0.0,3.0,1052,U,uid://A001/X200/X168
887,uid://A001/X1ed/Xf06,changwonlee0,First polarisation observations of disk of a proto brown dwarf candidate L328-IRS,2015.1.01263.S,1072.0,0,C,Phase1Submitted,uid://A001/X1ed/Xf07,EA,0,uid___A001_X1ed_Xf06.xml,4,6.0,4.8,0.0,0.0,4.8,1072,U,uid://A001/X201/Xa80
888,uid://A001/X1ed/X1016,fbarrien,Lensed galaxies extend CO studies to lower stellar masses and higher redshift,2015.1.01327.S,985.0,0,C,Phase1Submitted,uid://A001/X1ed/X1017,CL,0,uid___A001_X1ed_X1016.xml,1,3.0,6.5,0.0,0.0,0.0,985,U,uid://A001/X200/X10a5
889,uid://A001/X1ed/X101a,yashar,Revealing the Gravitational Imprint of Dark Matter Subhalos with ALMA Observations of Strongly Lensed submm Galaxies,2015.1.01328.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X101b,NA,0,uid___A001_X1ed_X101a.xml,1,46.0,16.6,0.0,0.0,16.6,1468,U,uid://A001/X200/X10aa
890,uid://A001/X1ee/X424,girart,Unveiling the disk around the massive protostar powering the magnetized HH 80-81 jet,2015.1.00480.S,269.0,0,B,Phase1Submitted,uid://A001/X1ee/X425,EU,0,uid___A001_X1ee_X424.xml,4,67.0,5.3,0.0,0.0,3.1,269,B,uid://A001/X200/X4ad
891,uid://A001/X1ed/Xb12,asicilia,GW Ori: Disk experiments with a triple system,2015.1.01004.S,886.0,0,C,Phase1Submitted,uid://A001/X1ed/Xb13,EU,0,uid___A001_X1ed_Xb12.xml,4,6.0,7.6,0.0,0.0,7.6,886,U,uid://A001/X200/Xf19
892,uid://A001/X1ee/Xaea,jbraatz,Submm H2O Megamasers in the Accretion Disk of ESO 558-G009,2015.1.00987.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xaeb,NA,0,uid___A001_X1ee_Xaea.xml,2,7.0,4.1,0.0,0.0,0.0,1374,U,uid://A001/X200/Xe3a
893,uid://A001/X1ee/Xa95,michaeljohnson,Structure and Dynamics of Magnetic Fields Threading the Accretion Flow of Sgr A*,2015.1.00963.S,950.0,0,C,Phase1Submitted,uid://A001/X1ee/Xa96,NA,0,uid___A001_X1ee_Xa95.xml,2,3.0,9.1,0.0,0.0,9.1,950,U,uid://A001/X200/Xd8f
894,uid://A001/X1ed/X4d2,ktanaka,Collision-induced Star Formation in the Milky Way's Central Molecular Zone,2015.1.00550.S,183.0,0,B,Phase1Submitted,uid://A001/X1ed/X4d3,EA,0,uid___A001_X1ed_X4d2.xml,3,67.0,4.8,4.7,0.0,0.0,183,B,uid://A001/X200/X7db
895,uid://A001/X1ed/X7de,yalinwu,An ALMA Search for Disks around Planetary Mass Companions,2015.1.00773.S,370.0,0,B,Phase1Submitted,uid://A001/X1ed/X7df,NA,0,uid___A001_X1ed_X7de.xml,4,6.0,3.4,0.0,0.0,0.8,370,B,uid://A001/X200/X59c
896,uid://A001/X1ee/X82e,adamhardy,Probing the Final Stage of Protoplanetary Disks Evolution: Gas Clearing Time-scales and Debris Disk Formation,2015.1.00791.S,808.0,0,C,Phase1Submitted,uid://A001/X1ee/X82f,CL,0,uid___A001_X1ee_X82e.xml,4,63.0,5.5,0.0,0.0,0.0,808,C,uid://A001/X201/X3ec
897,uid://A001/X1ee/X2e9,wvlemmings,Resolving extended atmospheres and surface activity of evolved stars,2015.1.00391.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X2ea,EU,0,uid___A001_X1ee_X2e9.xml,5,64.0,4.3,0.0,0.0,4.3,1456,U,uid://A001/X200/Xb26
898,uid://A001/X1ed/X78a,joecm,Properties of the most distant star-forming GMC in the Milky Way,2015.1.00749.S,317.0,0,C,Phase1Submitted,uid://A001/X1ed/X78b,EU,0,uid___A001_X1ed_X78a.xml,3,673.0,4.3,8.7,17.4,0.0,317,C,uid://A001/X200/X49f
899,uid://A001/X1ed/X2e8,tonishi,Investigating the formation of high-mass stars in giant molecular clouds in the LMC,2015.1.00402.S,1054.0,0,C,Phase1Submitted,uid://A001/X1ed/X2e9,EA,0,uid___A001_X1ed_X2e8.xml,3,36.0,5.6,0.0,0.0,0.0,1054,U,uid://A001/X200/Xbe7
900,uid://A001/X1ed/X25e,jtan,Kinematics of Massive Star Cluster in Formation,2015.1.00357.S,288.0,0,B,Phase1Submitted,uid://A001/X1ed/X25f,NA,0,uid___A001_X1ed_X25e.xml,3,6.0,9.5,19.0,38.0,0.0,288,B,uid://A001/X200/X931
901,uid://A001/X1ee/X9b9,koraljka,Probing disk truncation in the  HD~104237 multiple system,2015.1.00900.S,1064.0,0,C,Phase1Submitted,uid://A001/X1ee/X9ba,CL,0,uid___A001_X1ee_X9b9.xml,4,7.0,1.4,0.0,0.0,0.0,1064,U,uid://A001/X201/X6df
902,uid://A001/X1ed/X9ac,wdent,Zooming into the inner 100AU of the HD163296 disk,2015.1.00906.S,727.0,0,C,Phase1Submitted,uid://A001/X1ed/X9ad,EU,0,uid___A001_X1ed_X9ac.xml,4,6.0,7.6,0.0,0.0,5.7,727,U,uid://A001/X201/X707
